TS,X,Y,Z,Activity
1569902146866,1.1354523,0.87568665,1.5664063,WALKING
1569902146886,1.0929565,1.7729034,1.1085205,WALKING
1569902146908,1.8842316,2.881424,2.9227295,WALKING
1569902146926,2.513916,4.5669403,5.415695,WALKING
1569902146948,2.1811218,11.142014,7.542938,WALKING
1569902146966,1.7561493,24.042572,15.376175,WALKING
1569902146987,4.494522,22.121826,15.371384,WALKING
1569902147006,1.2354126,8.719086,8.583817,WALKING
1569902147028,1.7645264,0.39505005,4.1168365,WALKING
1569902147048,5.284607,-0.79907227,5.0188446,WALKING
1569902147066,4.361038,10.597931,4.6537323,WALKING
1569902147087,-0.063446045,30.913345,3.289032,WALKING
1569902147106,4.3251343,16.881516,-0.5913696,WALKING
1569902147126,1.8579102,-3.2028503,-8.766968,WALKING
1569902147146,7.25383,-1.4844055,4.807556,WALKING
1569902147166,1.028305,7.4770966,2.7497406,WALKING
1569902147186,-5.7221375,13.946823,-3.6068726,WALKING
1569902147206,-7.507019,18.769943,-1.7944641,WALKING
1569902147226,-4.641159,13.017288,0.6500244,WALKING
1569902147246,-0.6955261,7.3436127,2.78685,WALKING
1569902147266,5.6341553,5.865204,0.8433533,WALKING
1569902147286,5.2977753,7.1610565,-0.29748535,WALKING
1569902147306,-0.5027771,8.461716,-1.6424255,WALKING
1569902147325,-3.1388092,9.039902,-1.960846,WALKING
1569902147345,-1.9812012,8.491638,-0.8822632,WALKING
1569902147365,-0.71047974,8.481461,0.5883789,WALKING
1569902147386,-1.7573547,8.528152,1.0504608,WALKING
1569902147405,-1.5352783,7.9697113,0.5075836,WALKING
1569902147425,-1.3036499,7.751236,-0.25857544,WALKING
1569902147445,-1.7770996,8.722076,0.83677673,WALKING
1569902147465,-1.6513977,9.361923,0.91578674,WALKING
1569902147486,-0.13825989,10.111313,0.893631,WALKING
1569902147505,0.8780823,10.356125,-0.42677307,WALKING
1569902147525,-0.4920044,10.67276,-0.6853485,WALKING
1569902147544,-1.9698334,11.702866,-1.7250214,WALKING
1569902147564,-0.63746643,14.304153,0.9894104,WALKING
1569902147584,0.9391327,13.703812,4.1748962,WALKING
1569902147604,0.14245605,11.133636,1.3485413,WALKING
1569902147624,-2.8197784,14.928452,-0.31184387,WALKING
1569902147644,-3.470993,14.297577,-0.47883606,WALKING
1569902147664,0.11312866,12.838913,-1.1504211,WALKING
1569902147684,3.5685577,10.31842,-2.2260132,WALKING
1569902147706,1.6107025,14.457993,-0.22984314,WALKING
1569902147724,1.7256165,17.381912,0.57281494,WALKING
1569902147744,2.913147,16.531372,0.60154724,WALKING
1569902147764,1.9393005,15.409683,1.8997955,WALKING
1569902147784,1.0103607,13.989319,0.31903076,WALKING
1569902147804,-0.80685425,11.772888,-0.96546936,WALKING
1569902147824,-3.5452118,9.479843,-1.9057922,WALKING
1569902147844,-0.22805786,6.011841,-1.7585449,WALKING
1569902147863,1.825592,3.5829315,-1.2509766,WALKING
1569902147883,2.6875,2.6515808,0.18017578,WALKING
1569902147904,2.0410614,2.0805664,1.0331116,WALKING
1569902147923,1.8453369,1.6208801,1.1444244,WALKING
1569902147945,1.7525635,1.2922668,0.9325409,WALKING
1569902147964,1.5879669,0.964859,1.0151367,WALKING
1569902147986,1.9369049,1.6466217,1.3700867,WALKING
1569902148004,2.6731262,2.7988281,3.0837402,WALKING
1569902148025,3.2543182,5.107437,4.359848,WALKING
1569902148044,3.4638214,12.936478,7.3124847,WALKING
1569902148064,-0.5925751,25.026001,13.30159,WALKING
1569902148084,1.0606384,19.840149,13.932465,WALKING
1569902148103,-0.10954285,7.3699646,7.8643646,WALKING
1569902148123,1.154007,-0.06225586,5.173279,WALKING
1569902148143,4.6196136,-1.751358,6.4254456,WALKING
1569902148163,3.2800598,8.992035,7.03537,WALKING
1569902148183,-0.48303223,31.60286,4.964981,WALKING
1569902148203,1.5035553,23.426071,0.41600037,WALKING
1569902148223,4.4334717,-4.6507416,-10.607513,WALKING
1569902148243,8.865738,-3.4027557,-0.67996216,WALKING
1569902148263,6.4368134,5.1924286,7.5991974,WALKING
1569902148283,-4.7255554,12.759308,-3.4404755,WALKING
1569902148304,-8.923187,17.579422,-2.2032776,WALKING
1569902148323,-7.0174103,15.8693695,0.29388428,WALKING
1569902148343,-2.1823273,9.121323,3.6822815,WALKING
1569902148363,2.7269897,5.9076996,2.382843,WALKING
1569902148383,6.6020203,6.549347,-0.3202362,WALKING
1569902148403,0.8565216,8.397064,-0.41241455,WALKING
1569902148422,-1.6633759,9.159622,-0.9971924,WALKING
1569902148442,-1.5688019,8.85257,-0.61291504,WALKING
1569902148462,-0.020950317,8.336609,0.8714905,WALKING
1569902148482,0.08560181,8.601776,0.9505005,WALKING
1569902148502,-0.7823181,8.462906,1.0378876,WALKING
1569902148522,-1.1186981,7.6392975,-0.4812317,WALKING
1569902148542,0.09877014,7.609375,-0.52433777,WALKING
1569902148562,0.21847534,8.720886,0.9870148,WALKING
1569902148582,-0.1837616,9.651627,0.97384644,WALKING
1569902148602,0.73143005,10.136459,1.0606384,WALKING
1569902148622,0.16459656,9.9951935,-0.24960327,WALKING
1569902148642,-2.7605286,10.256165,-1.1587982,WALKING
1569902148662,-3.0041351,12.395386,-1.2210388,WALKING
1569902148681,-0.82958984,14.792572,2.521698,WALKING
1569902148705,0.49501038,12.990341,2.6432037,WALKING
1569902148721,-1.2521667,13.464401,0.4686737,WALKING
1569902148741,-3.3782196,14.446625,1.5735931,WALKING
1569902148761,-2.264923,13.179489,-0.17118835,WALKING
1569902148781,1.3329773,11.516708,-2.2643127,WALKING
1569902148801,2.8185883,12.068573,-1.7555542,WALKING
1569902148821,2.0368652,15.984894,-0.1837616,WALKING
1569902148841,3.6751099,15.9878845,-0.13587952,WALKING
1569902148862,4.292801,14.997284,1.8806458,WALKING
1569902148881,2.7174225,14.464569,1.3623047,WALKING
1569902148902,1.7920532,12.819153,-1.2611542,WALKING
1569902148922,-2.5282745,11.351517,-0.5991516,WALKING
1569902148943,-3.47818,8.579025,-1.1222839,WALKING
1569902148961,-0.7110748,5.59346,-1.0516663,WALKING
1569902148982,1.4203644,3.5865173,-0.54408264,WALKING
1569902149002,2.0290833,2.9263153,0.5782013,WALKING
1569902149021,2.1410217,2.482193,0.7266388,WALKING
1569902149042,2.347519,2.363083,0.5997467,WALKING
1569902149062,2.2774963,1.99617,0.7649536,WALKING
1569902149082,1.687912,1.7058716,1.1055298,WALKING
1569902149102,2.0458527,2.0368652,1.8944092,WALKING
1569902149121,2.5468292,2.9754028,3.680481,WALKING
1569902149141,2.9017792,6.0770874,5.79158,WALKING
1569902149162,1.9231415,15.052948,10.083191,WALKING
1569902149181,-0.88705444,25.659851,15.767014,WALKING
1569902149201,0.2819214,16.01242,12.382217,WALKING
1569902149221,-0.6183014,5.5874786,6.1812286,WALKING
1569902149242,2.1835175,-0.8517456,4.375412,WALKING
1569902149262,5.4132996,-1.8441315,5.489914,WALKING
1569902149283,4.356247,8.659241,4.458603,WALKING
1569902149301,0.77871704,32.44742,2.6186523,WALKING
1569902149321,6.4493866,25.409073,0.22265625,WALKING
1569902149341,3.4757843,-3.817566,-7.5435333,WALKING
1569902149362,7.721298,-4.6986237,-0.6787567,WALKING
1569902149382,3.1418,3.078354,6.5038605,WALKING
1569902149400,-5.324112,11.893799,-2.4438782,WALKING
1569902149420,-8.076248,18.797485,-2.4989471,WALKING
1569902149442,-6.023224,17.05809,-0.3435669,WALKING
1569902149462,-1.3605042,9.149445,3.4727936,WALKING
1569902149482,4.5561676,5.7921753,1.52211,WALKING
1569902149500,5.4300537,6.450577,-0.6464386,WALKING
1569902149520,0.80804443,7.838028,-1.1498108,WALKING
1569902149540,-1.8860321,9.172195,-1.8435364,WALKING
1569902149560,-2.0781708,9.376297,-1.0259247,WALKING
1569902149580,-0.9008179,8.573044,0.423172,WALKING
1569902149600,-1.0241241,8.693954,1.0791931,WALKING
1569902149620,-1.6921082,8.658035,0.9528961,WALKING
1569902149639,-1.6502075,7.578247,-0.0053863525,WALKING
1569902149659,-0.9744415,7.617157,0.1257019,WALKING
1569902149679,-1.0372925,8.939957,1.2396088,WALKING
1569902149699,-0.5303192,9.677963,1.0205383,WALKING
1569902149719,0.3896637,9.897629,0.22865295,WALKING
1569902149741,0.43095398,10.210678,-0.80384827,WALKING
1569902149759,-1.1899261,10.906189,-0.5351105,WALKING
1569902149779,-1.9608612,12.202057,-1.2006989,WALKING
1569902149799,-0.20051575,14.213776,2.5121155,WALKING
1569902149819,-0.101760864,12.791626,3.352478,WALKING
1569902149839,-1.8106232,13.0903015,1.2581635,WALKING
1569902149859,-3.5272522,14.553757,1.3820648,WALKING
1569902149880,-2.027298,13.025665,-0.7511902,WALKING
1569902149900,1.3443451,11.835144,-1.901001,WALKING
1569902149919,2.890396,12.341522,-1.7178345,WALKING
1569902149939,2.5240936,15.658081,0.64045715,WALKING
1569902149960,3.158554,16.062698,0.41419983,WALKING
1569902149981,2.7653046,15.444992,1.8848419,WALKING
1569902149999,1.5777893,14.66748,1.3509216,WALKING
1569902150019,0.2747345,12.969391,0.33041382,WALKING
1569902150039,-3.9085388,10.992386,-1.4496918,WALKING
1569902150059,-2.5396576,8.154648,-1.0785828,WALKING
1569902150079,0.623703,4.870407,-1.122879,WALKING
1569902150099,2.0865479,3.509903,-0.12748718,WALKING
1569902150119,1.9105835,2.8365326,0.47584534,WALKING
1569902150139,1.9967651,2.3451233,0.7972717,WALKING
1569902150158,2.4534607,1.9500885,0.71047974,WALKING
1569902150178,2.4492645,1.2090759,0.36990356,WALKING
1569902150199,2.5743713,1.1007385,0.3040619,WALKING
1569902150218,2.897583,2.268509,1.7184448,WALKING
1569902150238,2.7395782,3.5057068,3.6146545,WALKING
1569902150258,2.9490662,7.5914154,5.233139,WALKING
1569902150278,1.7741089,18.192352,9.665985,WALKING
1569902150297,0.43515015,28.610123,15.7855835,WALKING
1569902150317,0.47166443,15.962753,11.18631,WALKING
1569902150338,-0.95588684,3.1693268,5.7802124,WALKING
1569902150357,1.8704681,-3.743332,5.9388275,WALKING
1569902150378,4.092285,-3.4488525,6.3308716,WALKING
1569902150397,2.1475983,6.609207,4.3179474,WALKING
1569902150417,-2.3666687,31.845276,3.2363586,WALKING
1569902150438,5.4378357,28.426361,1.7585449,WALKING
1569902150457,4.4496307,-4.9781494,-9.305069,WALKING
1569902150477,8.799896,-5.308548,-2.5079346,WALKING
1569902150497,7.2484436,2.3750458,8.117538,WALKING
1569902150517,-4.805771,11.756134,-3.2483368,WALKING
1569902150541,-9.870697,18.487427,-3.3231506,WALKING
1569902150560,-8.416214,17.931381,-0.52253723,WALKING
1569902150577,-2.668335,9.660599,4.8686066,WALKING
1569902150597,3.7499237,5.774811,1.7950592,WALKING
1569902150617,5.558731,6.209961,-1.5759888,WALKING
1569902150638,1.2372131,7.432205,-0.9463043,WALKING
1569902150657,-0.9714508,8.905838,-1.3329773,WALKING
1569902150677,-1.1378479,9.084198,-0.5883789,WALKING
1569902150697,0.07841492,8.554489,0.6458435,WALKING
1569902150716,-0.03112793,8.170212,0.6063385,WALKING
1569902150737,-1.2527771,8.14209,0.5422821,WALKING
1569902150757,-1.5969391,7.96611,-0.9911957,WALKING
1569902150777,-0.41600037,8.019379,-0.10594177,WALKING
1569902150797,-0.37528992,9.495407,1.5299072,WALKING
1569902150817,-0.8050537,9.609131,0.87867737,WALKING
1569902150837,-0.2753296,9.904816,0.5524597,WALKING
1569902150857,-1.1312714,10.029312,-0.5129547,WALKING
1569902150876,-2.8437195,11.06781,-1.4419098,WALKING
1569902150896,-2.0231018,13.846878,0.6649933,WALKING
1569902150916,0.041305542,14.435837,3.126831,WALKING
1569902150936,0.35435486,12.862854,0.5883789,WALKING
1569902150956,-1.9518738,14.440628,0.53930664,WALKING
1569902150976,-2.7132263,13.208817,1.4173737,WALKING
1569902150996,0.59198,11.48439,-1.4125824,WALKING
1569902151016,2.7228088,11.450882,-2.3104095,WALKING
1569902151036,2.4396973,15.345032,-1.1180878,WALKING
1569902151056,3.1052856,17.645279,-0.957077,WALKING
1569902151076,5.3372803,16.011826,1.3760681,WALKING
1569902151097,4.399353,15.175049,2.8700562,WALKING
1569902151116,3.253128,13.565552,-0.6937256,WALKING
1569902151136,-1.5921478,11.335358,0.0095825195,WALKING
1569902151156,-4.0174713,8.61673,-1.3431549,WALKING
1569902151176,-2.1918945,6.1375427,-1.8609009,WALKING
1569902151197,1.0762024,3.7726593,-1.3700867,WALKING
1569902151217,3.2483368,2.8239594,0.5961609,WALKING
1569902151236,2.6928864,2.0488434,1.0372925,WALKING
1569902151257,2.3014374,1.2701263,0.92596436,WALKING
1569902151276,2.2379913,1.2479858,1.4718323,WALKING
1569902151296,1.4239502,1.406601,1.766922,WALKING
1569902151316,1.2276306,1.9572601,2.3139954,WALKING
1569902151335,1.7782898,2.6539764,4.4526215,WALKING
1569902151356,2.0727844,5.149338,5.3815765,WALKING
1569902151375,3.410553,12.82515,8.225876,WALKING
1569902151395,2.8520966,25.543137,15.324097,WALKING
1569902151415,3.6822815,19.173965,12.860458,WALKING
1569902151435,0.72724915,6.5074463,6.926422,WALKING
1569902151456,2.0997162,-0.6260834,3.996521,WALKING
1569902151475,5.6078186,1.6855164,5.8454437,WALKING
1569902151497,3.767273,18.44014,6.4733276,WALKING
1569902151516,1.2168579,30.764893,6.7492523,WALKING
1569902151535,2.779663,3.1591492,-13.020874,WALKING
1569902151555,6.3967133,-4.655533,-6.34404,WALKING
1569902151575,8.431778,3.8983612,12.236771,WALKING
1569902151594,-3.2698822,11.9123535,-2.9975433,WALKING
1569902151615,-8.490448,16.641495,-2.4301147,WALKING
1569902151635,-5.9597626,16.588821,0.5524597,WALKING
1569902151656,-2.8676605,10.009567,2.818573,WALKING
1569902151674,0.8619232,6.5996246,2.5665894,WALKING
1569902151694,6.5409546,6.605011,-1.0145416,WALKING
1569902151715,1.9931793,8.187576,-0.070632935,WALKING
1569902151737,-1.7657318,8.73764,-1.5430603,WALKING
1569902151755,-2.2942505,8.827423,-1.7561493,WALKING
1569902151775,-0.26635742,8.317459,0.8918457,WALKING
1569902151795,0.40881348,8.175613,0.8750763,WALKING
1569902151815,-0.68414307,8.481461,0.93852234,WALKING
1569902151834,-1.5107422,8.04512,0.123306274,WALKING
1569902151856,-0.9690552,7.58902,-0.49978638,WALKING
1569902151876,-0.42077637,7.909851,0.44413757,WALKING
1569902151895,-0.3609314,9.17099,1.2904816,WALKING
1569902151914,0.041305542,9.616318,1.0420837,WALKING
1569902151935,-0.50279236,9.840775,-0.31484985,WALKING
1569902151954,-2.6491852,11.037872,-0.18016052,WALKING
1569902151975,-3.5140991,12.82515,-1.2665405,WALKING
1569902151995,-1.241394,14.838058,1.4850006,WALKING
1569902152015,0.27772522,13.245331,3.3776245,WALKING
1569902152034,-1.1611938,13.136993,0.7643585,WALKING
1569902152054,-2.7599182,14.224548,1.3820496,WALKING
1569902152074,-1.2036896,12.802994,-0.4584961,WALKING
1569902152093,1.9848022,11.443695,-2.1631622,WALKING
1569902152114,3.0813446,12.436691,-1.6286621,WALKING
1569902152134,2.782669,15.969925,0.46447754,WALKING
1569902152153,3.9863586,16.884506,1.035492,WALKING
1569902152174,4.3670197,15.750259,1.3222046,WALKING
1569902152194,2.145813,14.947601,0.6464386,WALKING
1569902152214,0.2956848,13.169312,-0.47346497,WALKING
1569902152234,-4.9583893,11.0342865,-0.38487244,WALKING
1569902152253,-3.1950684,8.254013,-0.63087463,WALKING
1569902152274,0.044891357,5.205002,-1.1288757,WALKING
1569902152293,2.0260925,3.221405,-0.86968994,WALKING
1569902152314,2.5270844,2.659958,-0.018554688,WALKING
1569902152333,2.4887848,2.3942108,0.073028564,WALKING
1569902152353,3.0591888,2.0614166,0.6099243,WALKING
1569902152373,2.7581177,1.7848816,1.0187378,WALKING
1569902152393,1.8950195,1.5316925,1.3748779,WALKING
1569902152413,2.185913,1.7549438,2.5198975,WALKING
1569902152433,2.6779175,2.5623932,4.985321,WALKING
1569902152453,2.252945,5.7089844,6.569092,WALKING
1569902152473,1.7848816,14.498093,10.026321,WALKING
1569902152493,-0.08200073,25.086456,13.691254,WALKING
1569902152512,-0.089782715,18.38208,11.351517,WALKING
1569902152533,-0.77033997,7.404068,6.510437,WALKING
1569902152553,2.9149475,-0.31184387,5.9860992,WALKING
1569902152574,5.1044464,0.14724731,7.0652924,WALKING
1569902152593,2.644989,13.719376,5.349243,WALKING
1569902152612,0.20231628,33.776215,4.700424,WALKING
1569902152632,6.0573425,12.432495,-2.4408875,WALKING
1569902152653,3.8678284,-6.3578033,-12.474991,WALKING
1569902152672,9.224258,-1.5197296,4.19046,WALKING
1569902152694,3.3770294,8.16423,6.1213837,WALKING
1569902152714,-6.469742,14.554962,-4.1246185,WALKING
1569902152734,-9.003403,18.573624,-1.8309631,WALKING
1569902152752,-5.284012,13.774445,1.4131775,WALKING
1569902152772,-1.0720062,7.7183075,4.221573,WALKING
1569902152792,5.063736,5.683243,0.8816681,WALKING
1569902152812,3.5559845,7.463333,0.6177063,WALKING
1569902152833,-0.5662384,8.38031,-0.6925354,WALKING
1569902152853,-2.4307098,9.148254,-1.7890778,WALKING
1569902152872,-1.0534515,8.927383,-0.35673523,WALKING
1569902152894,0.5692291,8.112762,0.8457489,WALKING
1569902152913,-0.24362183,8.35936,0.53570557,WALKING
1569902152933,-0.77812195,7.7374725,0.39863586,WALKING
1569902152952,-0.78590393,7.340622,-0.2819214,WALKING
1569902152972,-1.0127411,8.079834,-0.37469482,WALKING
1569902152992,-1.170166,9.036926,0.6147156,WALKING
1569902153012,-0.04071045,9.473862,1.0660248,WALKING
1569902153034,0.66978455,10.044876,0.0975647,WALKING
1569902153052,-1.054657,10.418381,-0.5201416,WALKING
1569902153072,-2.7252045,11.601715,-0.8529358,WALKING
1569902153092,-1.4652557,13.585297,0.08439636,WALKING
1569902153114,0.80685425,14.349655,3.5009155,WALKING
1569902153133,0.2627716,11.933899,1.9363098,WALKING
1569902153153,-1.8177948,14.559143,0.47525024,WALKING
1569902153171,-3.4955444,14.915283,0.5847931,WALKING
1569902153193,-1.5083466,13.169312,-1.3000641,WALKING
1569902153211,1.9189606,11.934494,-2.4103699,WALKING
1569902153234,3.1920776,13.2291565,-1.8710785,WALKING
1569902153253,2.7545319,16.379929,0.8140259,WALKING
1569902153272,2.2972412,15.868774,0.6775665,WALKING
1569902153291,1.7501678,16.053726,1.7842865,WALKING
1569902153311,2.1954803,14.530411,1.1959076,WALKING
1569902153330,-0.7260437,12.3355255,-1.5658112,WALKING
1569902153350,-4.9901276,9.828201,-2.1990814,WALKING
1569902153370,-2.0566254,6.1375427,-1.4107819,WALKING
1569902153391,1.5658112,2.9149475,-1.5287018,WALKING
1569902153410,3.5242767,1.8387451,0.054473877,WALKING
1569902153431,2.4564514,1.8273773,0.6566162,WALKING
1569902153452,1.8782501,1.5634155,0.89663696,WALKING
1569902153470,1.8321686,1.2581635,0.8265991,WALKING
1569902153490,1.7968445,1.0582428,0.5392914,WALKING
1569902153512,2.149994,1.7729034,0.8882599,WALKING
1569902153530,2.7090454,2.8413239,2.7689056,WALKING
1569902153553,3.2148132,5.1618958,4.355057,WALKING
1569902153570,2.4624481,13.228577,7.799713,WALKING
1569902153590,-0.91937256,27.013779,14.820114,WALKING
1569902153610,0.41000366,22.348679,14.463974,WALKING
1569902153630,-1.1767578,7.25264,7.0658875,WALKING
1569902153649,1.6927032,-2.0745697,5.538391,WALKING
1569902153671,4.589096,-3.2393494,5.688629,WALKING
1569902153690,3.3099823,7.1329346,4.3490753,WALKING
1569902153710,-0.24182129,29.182922,0.5476837,WALKING
1569902153730,5.6389465,28.861511,2.2864685,WALKING
1569902153753,4.86203,-3.0927124,-6.613983,WALKING
1569902153770,7.193985,-5.2750244,-2.3852234,WALKING
1569902153792,4.790802,3.2196045,7.616562,WALKING
1569902153810,-5.0924683,11.887207,-2.012329,WALKING
1569902153831,-9.215881,17.343002,-3.0430298,WALKING
1569902153850,-7.5722656,16.783356,-1.02771,WALKING
1569902153872,-1.3509369,9.718063,3.3411102,WALKING
1569902153891,6.616379,6.3458405,1.6927032,WALKING
1569902153911,4.3029785,6.910263,0.6386566,WALKING
1569902153931,0.32322693,7.506424,-1.0917664,WALKING
1569902153949,-2.1015167,9.242218,-1.9363098,WALKING
1569902153969,-2.2906647,9.297287,-0.9433136,WALKING
1569902153989,-0.6943207,8.276154,0.68473816,WALKING
